FEATURE_ID|FEATURE_NAME|FEATURE_NAME_OFFICIAL|DATE_CREATED
57420|Boyd|Y|04/30/1980
57421|Boyd Mountain|Y|04/30/1980
57422|Boyd Mountain|Y|04/30/1980
57423|Boydsville|Y|04/30/1980
57424|Boynton|Y|04/30/1980
57425|Bradberry Hill|Y|04/30/1980
57426|Bradshaw Mountain|Y|04/30/1980
57427|Bragg City|Y|04/30/1980
57428|Branch|Y|04/30/1980
57429|Brandywine Landing|Y|04/30/1980
57430|Bray Hill|Y|04/30/1980
57431|Brewer|Y|04/30/1980
57432|Brewer Hill|Y|04/30/1980
57433|Briar|Y|04/30/1980
57435|Briark|Y|04/30/1980
57436|Brice|Y|04/30/1980
57437|Brickeys|Y|04/30/1980
57438|Bridge Junction|Y|04/30/1980
57439|Brighton|Y|04/30/1980
57440|Brinkley|Y|04/30/1980
57440|Lick Skillet||
57441|Broad|Y|04/30/1980
57442|Brockett|Y|04/30/1980
57443|Brockington Corner|Y|04/30/1980
57444|Brockwell|Y|04/30/1980
57445|Brookings|Y|04/30/1980
57446|Brooks|Y|04/30/1980
57447|Brooks Hill|Y|04/30/1980
57448|Brooks Stephins Mountain|Y|04/30/1980
57449|Brother Knobs|Y|04/30/1980
57450|Brown Ford|Y|04/30/1980
57451|Browns|Y|04/30/1980
57452|Brumley|Y|04/30/1980
57453|Brush Mountain|Y|04/30/1980
57454|Brushey Lake|Y|04/30/1980
57455|Brushy Knob|Y|03/11/2019
57456|Brushy Mountain|Y|04/30/1980
57457|Brushy Point|Y|04/30/1980
57458|Bryant|Y|04/30/1980
57459|Bryant|Y|04/30/1980
57460|Buckhorn|Y|04/30/1980
57461|Bucks Landing|Y|04/30/1980
57462|Bud Brown Hill|Y|04/30/1980
57463|Buell|Y|04/30/1980
57464|Buie|Y|04/30/1980
57465|Bull Creek Hill|Y|04/30/1980
57466|Bull Mountain|Y|04/30/1980
57467|Bull Shoals Mountain|Y|04/30/1980
57468|Bullard Mountain|Y|04/30/1980
57469|Bunker Hill|Y|04/30/1980
57470|Bunker Mountain|Y|04/30/1980
57471|Bunney|Y|04/30/1980
57472|Burdette|Y|04/30/1980
57473|Burks|Y|04/30/1980
57474|Burns Hill|Y|04/30/1980
57475|Burnville|Y|04/30/1980
57476|Burton Hill|Y|04/30/1980
57477|Burton Mill|Y|04/30/1980
57478|Busch|Y|04/30/1980
57479|Bushart Mountain|Y|04/30/1980
57480|Bussey|Y|04/30/1980
57481|Butler|Y|04/30/1980
57482|Butlers Knob|Y|04/30/1980
57483|Butlerville|Y|04/30/1980
57484|Buzzard Roost Landing|Y|04/30/1980
57485|Buzzard Roost Mountain|Y|04/30/1980
57486|Byler Hill|Y|04/30/1980
57487|Cabot|Y|04/30/1980
57488|Caldwell Mountain|Y|04/30/1980
57489|Cale|Y|04/30/1980
57489|Cate||
57490|Caledonia|Y|04/30/1980
57491|Caley Hill|Y|04/30/1980
57492|Calhoun|Y|04/30/1980
57493|Calhoun Junction|Y|04/30/1980
57494|Calion|Y|04/30/1980
57495|Camark|Y|04/30/1980
57496|Cammack Village|Y|04/30/1980
57497|Campbell Station|Y|04/30/1980
57497|Campbell||
57498|Canaan|Y|04/30/1980
57499|Canale|Y|04/30/1980
57500|Cane Creek|Y|04/30/1980
57501|Cane Hill|Y|04/30/1980
57502|Caney|Y|04/30/1980
57503|Cannon Creek|Y|04/30/1980
57504|Canoe Landing|Y|04/30/1980
57505|Capitol Hill|Y|04/30/1980
57506|Capps|Y|04/30/1980
57507|Capps City|Y|04/30/1980
57508|Caraway|Y|04/30/1980
57509|Careyville Landing|Y|04/30/1980
57510|Cargile|Y|04/30/1980
57511|Carlock Mountain|Y|04/30/1980
57512|Carmi|Y|04/30/1980
57513|Carnis|Y|04/30/1980
57514|Carrion Crow Mountain|Y|04/30/1980
57515|Carrol Corner|Y|04/30/1980
57515|Carroll Corner||
57515|Carroll's Corner||
57515|Carrolls Corner||
57516|Carrollton|Y|04/30/1980
57517|Carryville|Y|04/30/1980
57518|Carson Lake|Y|04/30/1980
57518|Carson||
57519|Carthage|Y|04/30/1980
57520|Cary|Y|04/30/1980
57521|Casa|Y|04/30/1980
57522|Cascade Mountain|Y|04/30/1980
57523|Case|Y|04/30/1980
57524|Casey|Y|04/30/1980
57525|Cassidy|Y|04/30/1980
57526|Catcher|Y|04/30/1980
57527|Catholic Point|Y|04/30/1980
57527|Little Italy||
57528|Cavanaugh|Y|04/30/1980
57529|Cave Hill|Y|04/30/1980
57530|Cave Point|Y|04/30/1980
57531|Cavell|Y|04/30/1980
57532|Center|Y|04/30/1980
57533|Center Hill|Y|04/30/1980
57534|Centerville|Y|04/30/1980
57535|Centerville|Y|04/30/1980
57536|Central|Y|04/30/1980
57537|Central|Y|04/30/1980
57538|Gepp|Y|04/30/1980
57539|Chapel Hill|Y|04/30/1980
57540|Chatfield|Y|04/30/1980
57541|Chelford|Y|04/30/1980
57542|Cherokee Village|Y|04/30/1980
57542|Cherokee Village West||
57543|Cherry Valley|Y|04/30/1980
57544|Chicken Bristle Mountain|Y|04/30/1980
57545|Chicken Wilson Knob|Y|04/30/1980
57546|Chidester|Y|04/30/1980
57547|Chinkapin Mountain|Y|04/30/1980
57548|Choctaw|Y|04/30/1980
57549|Chris Hill|Y|04/30/1980
57550|Christmas Knob|Y|04/30/1980
57551|Cigarette Landing|Y|04/30/1980
57552|Clark Hill|Y|04/30/1980
57553|Clark Hill|Y|04/30/1980
57554|Clear Point|Y|04/30/1980
57555|Clearwater|Y|04/30/1980
57556|Clifty|Y|04/30/1980
57557|Clinton Mountain|Y|04/30/1980
57558|Cloverdale|Y|04/30/1980
57559|Clow|Y|04/30/1980
57560|Coal Ridge|Y|04/30/1980
57561|Cobb Mountain|Y|04/30/1980
57562|Cody|Y|04/30/1980
57563|Coffeeville|Y|04/30/1980
57563|Coffey Ville||
57563|Coffeyville Community||
57563|Coffeyville||
57564|Coffman Mountain|Y|04/30/1980
57565|Coin|Y|04/30/1980
57566|Cold Spring Mountain|Y|04/30/1980
57567|Coldwater|Y|04/30/1980
57568|Cole|Y|04/30/1980
57569|Cole Mountain|Y|04/30/1980
57570|Coler|Y|04/30/1980
57571|Coley Knob|Y|04/30/1980
57572|Collietown|Y|04/30/1980
57573|Collins Hill|Y|04/30/1980
57574|Colona|Y|04/30/1980
57575|Comet|Y|04/30/1980
57576|Compton|Y|04/30/1980
57577|Concord|Y|04/30/1980
57578|Congo|Y|04/30/1980
57579|Conner|Y|04/30/1980
57580|Cook Mountain|Y|04/30/1980
57581|Cooleyville|Y|04/30/1980
57582|Copeland|Y|04/30/1980
57583|Copper Spring Mountain|Y|04/30/1980
57584|Coppers Knob|Y|04/30/1980
57585|Cosgrove|Y|04/30/1980
57586|Cotton Belt|Y|04/30/1980
57587|Cotton Town|Y|04/30/1980
57588|Cottondale|Y|04/30/1980
57589|Cottonwood Corner|Y|04/30/1980
57589|Kottonwood Korner||
57590|Countiss|Y|04/30/1980
57591|Cove|Y|04/30/1980
57592|Cove Mountain|Y|04/30/1980
57593|Cove Mountain|Y|04/30/1980
57594|Cowan|Y|04/30/1980
57595|Coy|Y|04/30/1980
57596|Cozahome|Y|04/30/1980
57597|Crafton Landing|Y|04/30/1980
57598|Craig Hill|Y|04/30/1980
57599|Crain City|Y|04/30/1980
57600|Craney|Y|04/30/1980
57601|Cranfield Landing|Y|04/30/1980
57602|Crawford|Y|04/30/1980
57603|Crawford Mountain|Y|04/30/1980
57604|Crawfordsville|Y|04/30/1980
57605|Creech|Y|04/30/1980
57606|Creigh|Y|04/30/1980
57607|Crest|Y|04/30/1980
57608|Crittenden|Y|04/30/1980
57609|Crockett|Y|04/30/1980
57610|Crocketts Bluff|Y|04/30/1980
57610|Crockett Bluff||
57611|Cross Roads|Y|04/30/1980
57612|Crossett|Y|04/30/1980
57613|Crossroads|Y|04/30/1980
57614|Crowell Mountain|Y|04/30/1980
57615|Crumrod|Y|04/30/1980
57616|Crystal Hill|Y|04/30/1980
57617|Crystal Mountain|Y|04/30/1980
57618|Cudd Cemetery|Y|04/30/1980
57619|Cumi|Y|04/30/1980
57620|Curtis|Y|04/30/1980
57621|Cypert|Y|04/30/1980
57622|Daggett|Y|04/30/1980
57623|Dalton|Y|04/30/1980
57624|Dalton Mountain|Y|04/30/1980
57625|Damascus|Y|04/30/1980
57626|Davidson Hill|Y|04/30/1980
57627|Davis Hill|Y|04/30/1980
57628|Davy Crockett Mountain|Y|04/30/1980
57629|Dean Mountain|Y|04/30/1980
57630|Dean Point|Y|04/30/1980
57631|Dearman|Y|04/30/1980
57632|Decker Hill|Y|04/30/1980
57633|Deep Elm|Y|04/30/1980
57634|Deep Landing|Y|04/30/1980
57635|Degelow|Y|04/30/1980
57636|Deglow|Y|04/30/1980
57637|Delight|Y|04/30/1980
57638|Dell|Y|04/30/1980
57639|Delpro|Y|04/30/1980
57640|Denim Hill|Y|04/30/1980
57641|Denmark|Y|04/30/1980
57642|Dennison Heights|Y|04/30/1980
57643|Denny Ford|Y|04/30/1980
57644|Denton|Y|04/30/1980
57645|Denton Island|Y|04/30/1980
57646|Dermott|Y|04/30/1980
57647|Des Arc Mountain|Y|04/30/1980
57648|Devils Knob|Y|04/30/1980
57649|Dewees Mountain|Y|04/30/1980
57650|Dewey|Y|04/30/1980
57651|Dewey|Y|04/30/1980
57652|Diamond City|Y|04/30/1980
57653|Diamond Grove|Y|04/30/1980
57654|Diamondhead|Y|04/30/1980
57655|Diera Mountain|Y|04/30/1980
57656|Dills Mills|Y|04/30/1980
57657|Dimple|Y|04/30/1980
57658|Dinsmore|Y|04/30/1980
57659|Divide Hill|Y|04/30/1980
57660|Dixie|Y|04/30/1980
57661|Dixie|Y|04/30/1980
57662|Dixie|Y|04/30/1980
57663|Dobell|Y|04/30/1980
57664|Dobyville|Y|04/30/1980
57665|Dodd Mountain|Y|04/30/1980
57666|Doddridge|Y|04/30/1980
57667|Dodge City|Y|04/30/1980
57668|Dodson Mountain|Y|04/30/1980
57669|Dogwood|Y|04/30/1980
57670|Dollar Junction|Y|04/30/1980
57671|Dolph|Y|04/30/1980
57672|Donahue Mountain|Y|04/30/1980
57673|Donaldson|Y|04/30/1980
57674|Doniphan|Y|04/30/1980
57675|Dora|Y|04/30/1980
57676|Dowdy|Y|04/30/1980
57677|Drakes Creek|Y|04/30/1980
57678|Driver|Y|04/30/1980
57679|Dryden|Y|04/30/1980
57680|Dub|Y|04/30/1980
57681|Dug Hill|Y|04/30/1980
57682|Dugger|Y|04/30/1980
57683|Dugout Mountain|Y|04/30/1980
57684|Dumas City|Y|04/30/1980
57685|Dump Mountain|Y|04/30/1980
57686|Duncan|Y|04/30/1980
57687|Dunnington|Y|04/30/1980
57688|Durham|Y|04/30/1980
57689|Dutton Mountain|Y|04/30/1980
57690|Duvall|Y|04/30/1980
57691|Dynamite Hill|Y|04/30/1980
57692|Eagle Mills|Y|04/30/1980
57693|East Camden|Y|04/30/1980
57694|East Mountain|Y|04/30/1980
57695|East Point Mountain|Y|04/30/1980
57696|Eastview|Y|04/30/1980
57697|Eaton|Y|04/30/1980
57698|Economy|Y|04/30/1980
57699|Eden|Y|04/30/1980
57700|Edgemont|Y|04/30/1980
57701|Edmondson|Y|04/30/1980
57702|Edmonson (historical)|Y|04/30/1980
57703|Edwards Landing|Y|04/30/1980
57704|Egard Hill|Y|04/30/1980
57705|Egner Cemetery|Y|04/30/1980
57706|Egner Hill|Y|04/30/1980
57707|Egypt|Y|04/30/1980
57708|Elba|Y|04/30/1980
57709|Elberta|Y|04/30/1980
57710|Eldridge Corner|Y|04/30/1980
57711|Elizabeth|Y|04/30/1980
57712|Elkins Park|Y|04/30/1980
57713|Elliott|Y|04/30/1980
57714|Ellis Chapel|Y|04/30/1980
57715|Ellison Hill|Y|04/30/1980
57716|Elm Grove|Y|04/30/1980
57717|Elm Store|Y|04/30/1980
57718|Elmwood|Y|04/30/1980
57719|Immanuel|Y|
57719|Emanuel||
57720|Eminence|Y|04/30/1980
57721|Emon|Y|04/30/1980
57722|Empire|Y|04/30/1980
57723|Engelberg|Y|04/30/1980
57724|English|Y|04/30/1980
57725|Enright|Y|04/30/1980
57726|Enterprise|Y|04/30/1980
57727|Erwin|Y|04/30/1980
57728|Estico|Y|04/30/1980
57729|Etowah|Y|04/30/1980
57730|Euclid|Y|04/30/1980
57731|Eudora|Y|04/30/1980
57732|Mount Evans|Y|04/30/1980
57733|Ewal|Y|04/30/1980
57734|Experiment|Y|04/30/1980
57735|Faber|Y|04/30/1980
57736|Fair Field|Y|04/30/1980
57737|Fair Landing|Y|04/30/1980
57738|Fairfield Bay|Y|04/30/1980
57739|Fairview|Y|04/30/1980
57740|Fairview|Y|04/30/1980
57741|Fairview|Y|04/30/1980
57742|Falcon|Y|04/30/1980
57742|Faloon||
57743|Fall Hill|Y|04/30/1980
57744|Fargo|Y|04/30/1980
57745|Felco|Y|04/30/1980
57746|Fendley|Y|04/30/1980
57747|Fenter|Y|04/30/1980
57748|Ferguson|Y|04/30/1980
57749|Ferndale|Y|04/30/1980
57750|Field Mountain|Y|04/30/1980
57751|Fisher|Y|04/30/1980
57752|Fisher|Y|04/30/1980
57753|Fisher Point|Y|04/30/1980
57754|Fitzgerald|Y|04/30/1980
57755|Fitzgerald Crossing|Y|04/30/1980
57756|Fivemile|Y|04/30/1980
57757|Flag Lake Crossing|Y|04/30/1980
57758|Flat Top Mountain|Y|04/30/1980
57759|Floral|Y|04/30/1980
57760|Flower Pot Point|Y|04/30/1980
57761|Forest Grove|Y|04/30/1980
57762|Fort Chaffee|Y|04/30/1980
57763|Fort Mountain|Y|04/30/1980
57764|Fortune Mountain|Y|04/30/1980
57764|Blue Mountain||
57765|Forum|Y|04/30/1980
57766|Foster Hill|Y|04/30/1980
57767|Fouke|Y|04/30/1980
57768|Fountain Lake|Y|04/30/1980
57769|Four Forks|Y|04/30/1980
57770|Fowler|Y|04/30/1980
57771|Franklin|Y|04/30/1980
57772|Franklin Hill|Y|04/30/1980
57773|French|Y|04/30/1980
57774|Frenchport Landing|Y|04/30/1980
57775|Friendship|Y|04/30/1980
57776|Fritz|Y|04/30/1980
57777|Frys Mill|Y|04/30/1980
57778|Fultz Mountain|Y|04/30/1980
57779|Funderburk Mountain|Y|04/30/1980
57780|Funston|Y|04/30/1980
57781|Furlow|Y|04/30/1980
57782|Furry|Y|04/30/1980
57783|Gaines Landing|Y|04/30/1980
57783|Gaines' Landing||03/22/2011
57784|Gainesville|Y|04/30/1980
57785|Gaither|Y|04/30/1980
57786|Gaither Mountain|Y|04/30/1980
57787|Galilee|Y|04/30/1980
57788|Galla Rock|Y|04/30/1980
57788|Galley Rock||
57788|Gollie Rock||
57789|Galloway Hill|Y|04/30/1980
57790|Gamaliel|Y|04/30/1980
57791|Gamaliel Landing|Y|04/30/1980
57792|Gann Hill|Y|04/30/1980
57793|Gardner|Y|04/30/1980
57794|Garland Mountain|Y|04/30/1980
57795|Garland Springs|Y|04/30/1980
57796|Garnett|Y|04/30/1980
57797|Garrett|Y|04/30/1980
57798|Garrett Bridge|Y|04/30/1980
57798|Gourd||
57799|Garson|Y|04/30/1980
57800|Gassett|Y|04/30/1980
57801|Gaster Hill|Y|04/30/1980
57802|Gateway|Y|04/30/1980
57803|Gaulett|Y|04/30/1980
57804|College Station|Y|04/30/1980
57804|Genevia||
57805|Gentry Corner|Y|04/30/1980
57806|Gentry Hill|Y|04/30/1980
57807|George|Y|04/30/1980
57808|George Mountain|Y|04/30/1980
57809|Georges Creek|Y|04/30/1980
57810|Georgetown|Y|04/30/1980
57811|Geridge|Y|04/30/1980
57812|Geyer Springs|Y|04/30/1980
57813|Gibson|Y|04/30/1980
57814|Gieseck|Y|04/30/1980
57815|Gill|Y|04/30/1980
57816|Gillam Park|Y|04/30/1980
57817|Gilmore|Y|04/30/1980
57818|Gin City|Y|04/30/1980
57819|Gin Mountain|Y|04/30/1980
57820|Glade|Y|04/30/1980
57821|Gleason|Y|04/30/1980
57822|Glenlake|Y|04/30/1980
57823|Glenville|Y|04/30/1980
57824|Goard Point|Y|04/30/1980
57825|Goat Hill|Y|04/30/1980
57826|Goat Shed Mountain|Y|04/30/1980
57827|Gobblers Knob|Y|04/30/1980
57828|Gobblers Knob|Y|04/30/1980
57829|Godfrey Landing|Y|04/30/1980
57830|Goforth Mountain|Y|04/30/1980
57831|Gold Creek|Y|04/30/1980
57832|Golden Lake|Y|04/30/1980
57833|Goodrich|Y|04/30/1980
57834|Goodson Mountain|Y|04/30/1980
57835|Goshen|Y|04/30/1980
57836|Gospoda|Y|04/30/1980
57837|Grand Glaise|Y|04/30/1980
57837|Glaize||
57837|Glaze||
57837|Grand Glaize||
57837|Grandglaise||
57838|Grandfield|Y|04/30/1980
57839|Grandview|Y|04/30/1980
57840|Grapevine Hill (historical)|Y|04/30/1980
57841|Gravel Hill|Y|04/30/1980
57842|Gravel Ridge|Y|06/08/2009
57842|Gravel Hill||06/08/2009
57843|Gray Hill|Y|04/30/1980
57844|Gray Mountain|Y|04/30/1980
57845|Green Griffin Knob|Y|04/30/1980
57846|Greenfield Hill|Y|04/30/1980
57847|Greenway|Y|04/30/1980
57848|Greenwood|Y|04/30/1980
57849|Greenwood Junction|Y|04/30/1980
57850|Greer Place|Y|04/30/1980
57851|Grider|Y|04/30/1980
57852|Griffithville|Y|04/30/1980
57853|Grindstone Hill|Y|04/30/1980
57854|Grindstone Mountain|Y|04/30/1980
57855|Grober Mountain|Y|04/30/1980
57856|Gum Grove|Y|04/30/1980
57857|Gum Point|Y|04/30/1980
57858|Gum Springs|Y|04/30/1980
57859|Gum Springs|Y|04/30/1980
57860|Gum Springs Hill|Y|04/30/1980
57861|H Lake Landing|Y|04/30/1980
57862|Hacks Hill|Y|04/30/1980
57863|Haig|Y|04/30/1980
57864|Haleside|Y|04/30/1980
57865|Half Moon|Y|04/30/1980
57865|Freeman Gin||
57866|Half Moon Mountain|Y|04/30/1980
57867|Hall Mountain|Y|04/30/1980
57867|Halls Mountain||
57868|Halley|Y|04/30/1980
57869|Halley Junction|Y|04/30/1980
57870|Halliday|Y|04/30/1980
57871|Hambrick Knob|Y|04/30/1980
57872|Hamlin|Y|04/30/1980
57873|Hammons|Y|04/30/1980
57874|Hancock Junction|Y|04/30/1980
57875|Hand Landing|Y|04/30/1980
57876|Hannaberry|Y|04/30/1980
57877|Hanover|Y|04/30/1980
57879|Happy Bend|Y|04/30/1980
57880|Hardin|Y|04/30/1980
57881|Hardin Hill|Y|04/30/1980
57882|Haretown|Y|04/30/1980
57883|Hargrave Corner|Y|04/30/1980
57883|Hargraves Junction||
57883|Holly Corner||
57884|Harlow|Y|04/30/1980
57885|Harmon|Y|04/30/1980
57886|Harmontown|Y|04/30/1980
57887|Harmony|Y|04/30/1980
57888|Harmony|Y|04/30/1980
57889|Harmony Mountain|Y|04/30/1980
57890|Harp|Y|04/30/1980
57891|Harris Mountain|Y|04/30/1980
57892|Harris Mountain|Y|04/30/1980
57893|Harris Mountains|Y|04/30/1980
57894|Payneway|Y|04/30/1980
57894|Harrisburg Corner||
57895|Hartwell|Y|04/30/1980
57896|Harvard|Y|04/30/1980
57897|Haskell|Y|04/30/1980
57898|Hattieville|Y|04/30/1980
57899|Hatton|Y|04/30/1980
57900|Hawkins Hill|Y|04/30/1980
57901|Hawkins Hill|Y|04/30/1980
57902|Haymes Hill|Y|04/30/1980
57903|Helena Crossing|Y|04/30/1980
57904|Henderson Knob|Y|04/30/1980
57905|Henslee Heights|Y|04/30/1980
57906|Herbine|Y|04/30/1980
57907|Herma|Y|04/30/1980
57908|Herman|Y|04/30/1980
57909|Hermitage|Y|04/30/1980
57910|Hickeytown|Y|04/30/1980
57911|Hickman Knob|Y|04/30/1980
57912|Hickoria|Y|04/30/1980
57913|Hickory Creek|Y|04/30/1980
57914|Hickory Hill|Y|04/30/1980
57915|Hickory Plains|Y|04/30/1980
57916|Hicks|Y|04/30/1980
57917|Hidden Valley|Y|04/30/1980
57918|Higgins|Y|04/30/1980
57919|Higgs Mountain|Y|04/30/1980
57920|High Point|Y|04/30/1980
57920|Big Mountain||
57921|High Rock Mountain|Y|04/30/1980
57922|High Top|Y|04/30/1980
57923|Highfill|Y|04/30/1980
57924|Highland|Y|04/30/1980
57925|Highland Farm|Y|04/30/1980
57926|Hightower|Y|04/30/1980
57927|Hilo|Y|04/30/1980
57928|Hilton|Y|04/30/1980
57929|Hobsons Knob|Y|04/30/1980
57930|Hogan|Y|04/30/1980
57931|Holdridge|Y|04/30/1980
57932|Holland Hill|Y|04/30/1980
57933|Holly Mountain|Y|04/30/1980
57934|Holly Springs|Y|04/30/1980
57935|Holman|Y|04/30/1980
57936|Holman Mountain|Y|04/30/1980
57937|Homewood|Y|04/30/1980
57938|Hoop Spur|Y|04/30/1980
57939|Hoover Landing|Y|04/30/1980
57940|Hope|Y|04/30/1980
57941|Hopewell|Y|04/30/1980
57942|Hopewell|Y|04/30/1980
57943|Hopper|Y|04/30/1980
57944|Horine Mountain|Y|04/30/1980
57945|Horsehead|Y|04/30/1980
57946|Horseshoe|Y|04/30/1980
57947|Horseshoe Mountain|Y|04/30/1980
57948|Hot Springs Junction|Y|04/30/1980
57949|Hot Springs Mountain|Y|04/30/1980
57950|Howard Hill|Y|04/30/1980
57951|Howard Mound|Y|04/30/1980
57952|Hoxie|Y|04/30/1980
57953|Huckleberry Point|Y|04/30/1980
57954|Hudspeth|Y|04/30/1980
57955|Huett Mountain|Y|04/30/1980
57956|Hulbert|Y|04/30/1980
57957|Huma|Y|04/30/1980
57958|Humphrey|Y|04/30/1980
57959|Hunt|Y|04/30/1980
57960|Hunter|Y|04/30/1980
57961|Hunter Mountain|Y|04/30/1980
57961|Hunters Mountain||
57962|Hutchinson Mountain|Y|04/30/1980
57963|Hyden|Y|04/30/1980
57964|Hydrick|Y|04/30/1980
57965|Imboden|Y|04/30/1980
57966|Index|Y|04/30/1980
57967|Indian|Y|04/30/1980
57968|Indian Knob|Y|04/30/1980
57969|Indigo Knob|Y|04/30/1980
57970|Ingleside|Y|04/30/1980
57971|Iron Ore Hill|Y|04/30/1980
57972|Iron Springs|Y|04/30/1980
57973|Ivan|Y|04/30/1980
57974|Ivesville|Y|04/30/1980
57975|Jacks Landing|Y|04/30/1980
57976|Jackson Ford|Y|04/30/1980
57977|Jackson Mountain|Y|04/30/1980
57978|Jacksonville|Y|04/30/1980
57979|James Mill|Y|04/30/1980
57980|Jamestown|Y|04/30/1980
57981|Japanese Knob|Y|04/30/1980
57981|Jap Knob||
57982|Jeanette|Y|04/30/1980
57983|Jeff Hill|Y|04/30/1980
57984|Jefferson|Y|04/30/1980
57985|Jeffersonville|Y|04/30/1980
57986|Jeffrey|Y|04/30/1980
57987|Jennie|Y|04/30/1980
57988|Jennings Mountain|Y|04/30/1980
57989|Jenson|Y|04/30/1980
57990|Jericho|Y|04/30/1980
57991|Jersey|Y|04/30/1980
57992|Jesup|Y|04/30/1980
57993|John Henry Mountain|Y|04/30/1980
57994|John Mountain|Y|04/30/1980
57995|Johnston|Y|04/30/1980
57996|Joiner|Y|04/30/1980
57997|Jones Mills|Y|04/30/1980
57997|Jones Mill||
57998|Jones Mountain|Y|04/30/1980
57999|Jones Mountain|Y|04/30/1980
58000|Jordan Landing|Y|04/30/1980
58001|Joyland|Y|04/30/1980
58002|Judd Hill|Y|04/30/1980
58003|Julius|Y|04/30/1980
58003|Julious||
58004|Kate|Y|04/30/1980
58005|Kay|Y|04/30/1980
58006|Kearney|Y|04/30/1980
58007|Keefer Mountain|Y|04/30/1980
58008|Keeler Corner|Y|04/30/1980
58009|Keener|Y|04/30/1980
58010|Keiser|Y|04/30/1980
58011|Kemp Hill|Y|04/30/1980
58012|Kenars Mountain|Y|04/30/1980
58013|Kenova|Y|04/30/1980
58014|Kent|Y|04/30/1980
58015|Kenyon|Y|04/30/1980
58016|Ketchel Mountain|Y|04/30/1980
58017|Kilgore Mountain|Y|04/30/1980
58018|Kimball|Y|04/30/1980
58019|Kimberley|Y|04/30/1980
58020|Kinard|Y|04/30/1980
58021|King|Y|04/30/1980
58022|Kingtown|Y|04/30/1980
58023|Kittle|Y|04/30/1980
58024|Knob Creek|Y|04/30/1980
58025|Knobel|Y|04/30/1980
58026|Knowlton|Y|04/30/1980
58027|Knoxville|Y|04/30/1980
58028|Kokomo|Y|04/30/1980
58029|L'Anguille|Y|04/30/1980
58030|Laconia|Y|04/30/1980
58031|Laconia Landing|Y|04/30/1980
58032|Ladd|Y|04/30/1980
58033|Ladelle|Y|04/30/1980
58034|Lake Hamilton|Y|04/30/1980
58035|Lake Ridge|Y|04/30/1980
58036|Lake Village|Y|04/30/1980
58037|Lakeport|Y|04/30/1980
58037|Ford||
58038|Lakeside|Y|04/30/1980
58039|Lakeview|Y|04/30/1980
58040|Lakewood|Y|04/30/1980
58041|Lamartine|Y|04/30/1980
58042|Lambert|Y|04/30/1980
58042|Lamber||
58042|Marcus||
58043|Lambethville|Y|04/30/1980
58044|Lambrook|Y|04/30/1980
58045|Landers|Y|04/30/1980
58046|Lansing|Y|04/30/1980
58046|Hanover||
58047|Larkin|Y|04/30/1980
58048|Lassie Gap Mountain|Y|04/30/1980
58049|Leachville|Y|04/30/1980
58050|Lead Hill|Y|04/30/1980
58051|Lee Mountain|Y|04/30/1980
58052|Lehi|Y|04/30/1980
58053|Leitner|Y|04/30/1980
58053|Dew Drop||
58053|Pinecrest||
58054|Leland|Y|04/30/1980
58055|Lenham|Y|04/30/1980
58056|Leola|Y|04/30/1980
58057|Leonard|Y|04/30/1980
58058|Lepanto Junction|Y|04/30/1980
58059|Lerch|Y|04/30/1980
58060|Lester|Y|04/30/1980
58061|Levi Hill|Y|04/30/1980
58062|Levy|Y|04/30/1980
58063|Lexa|Y|04/30/1980
58065|Lexington Mountain|Y|04/30/1980
58066|Liberty|Y|04/30/1980
58067|Lignite|Y|04/30/1980
58068|Limedale Junction|Y|04/30/1980
58069|Lindsey|Y|04/30/1980
58070|Lingebaugh Mountain|Y|04/30/1980
58071|Linker Mountain|Y|04/30/1980
58072|Linwood|Y|04/30/1980
58073|Little Dixie|Y|04/30/1980
58074|Little Green Store|Y|04/30/1980
58075|Little Greenbrier Hill|Y|04/30/1980
58076|Little River|Y|04/30/1980
58077|Littrel Ford|Y|04/30/1980
58078|Lloyd Ford|Y|04/30/1980
58079|Lockheart|Y|04/30/1980
58080|Locust Bayou|Y|04/30/1980
58081|Logan Mountain|Y|04/30/1980
58082|Lone Star|Y|04/30/1980
58083|Long Mountain|Y|04/30/1980
58084|Long Mountain|Y|04/30/1980
58085|Lookout|Y|04/30/1980
58086|Lookout Mountain|Y|04/30/1980
58087|Lorado|Y|04/30/1980
58088|Lost Bridge Village|Y|04/30/1980
58089|Lost Hill|Y|04/30/1980
58090|Louann|Y|04/30/1980
58091|Louise|Y|04/30/1980
58092|Love Place|Y|04/30/1980
58093|Low Gap Mountain|Y|04/30/1980
58094|Lowden|Y|04/30/1980
58095|Lowry|Y|04/30/1980
58096|Loy|Y|04/30/1980
58097|Luber|Y|04/30/1980
58098|Lucca Landing|Y|04/30/1980
58099|Lumber|Y|04/30/1980
58100|Luna|Y|04/30/1980
58101|Luna Landing|Y|04/30/1980
58102|Lundell|Y|04/30/1980
58103|Lunet|Y|04/30/1980
58104|Lunsford|Y|04/30/1980
58105|Lute Mountain|Y|04/30/1980
58106|Lutherville Mountain|Y|04/30/1980
58107|Luxora|Y|04/30/1980
